t,k10,b3,a7,-1,18,19,44,a8,t,f,f,f,t,t,t,t,t,f,1
f,b7,d9,a1,k10,17,44,19,a8,t,f,f,f,t,t,t,t,t,f,1
t,a6,b3,a7,-1,16,23,44,a8,t,f,f,f,t,t,t,t,t,f,1
f,d6,d9,a1,a6,15,44,23,a8,t,f,f,f,t,t,t,t,t,f,1
t,a9,b3,a7,-1,14,23,44,a8,t,f,f,f,t,f,t,t,t,f,3
f,d5,d9,a1,a7,13,44,23,a8,t,f,f,f,t,f,t,t,t,f,1
t,a9,b3,d3,-1,12,23,44,a8,t,f,f,f,t,f,f,t,t,f,1
f,d2,d9,a1,a9,11,44,23,a8,t,f,f,f,t,f,f,t,t,f,1
t,b10,b3,d3,-1,10,26,44,a8,t,f,f,f,t,f,f,t,f,f,1
f,a5,d9,a1,b10,9,44,26,a8,t,f,f,f,t,f,f,t,f,f,1
t,d10,d9,a1,-1,8,48,26,a8,t,f,f,f,f,f,f,t,f,f,1
f,b9,b3,d3,d10,7,26,48,a8,t,f,f,f,f,f,f,t,f,f,3
t,k6,s4,a2,-1,40,0,0,a4,t,t,t,t,t,t,t,t,t,t,2
f,a5,d4,s6,s4,39,0,0,a4,t,t,t,t,t,t,t,t,t,t,2
t,k6,a7,a2,-1,38,0,0,a4,t,t,t,t,t,t,t,t,t,t,3
f,a5,s1,s6,a2,37,0,0,a4,t,t,t,t,t,t,t,t,t,t,3
t,k6,a7,a1,-1,36,0,0,a4,t,f,t,t,t,t,t,t,t,t,1
f,a5,s1,d5,k6,35,0,0,a4,t,f,t,t,t,t,t,t,t,t,3
t,d1,a7,a1,-1,34,0,0,a4,t,f,t,t,t,t,t,t,t,t,2
f,a5,s1,k1,a7,33,0,0,a4,t,f,t,t,t,t,t,t,t,t,1
t,d1,k8,a1,-1,32,0,0,a4,t,f,t,t,f,t,f,t,t,t,2
f,k2,s1,k1,k8,31,0,0,a4,t,f,t,t,f,t,f,t,t,t,3
t,k2,s1,a8,-1,30,13,0,a4,t,f,t,t,f,t,f,t,t,t,1
f,d1,a9,a1,k2,29,0,13,a4,t,f,t,t,f,t,f,t,t,t,2
t,d1,d3,a1,-1,28,3,13,a4,t,f,t,t,f,t,f,t,f,t,2
f,s7,s1,a8,d3,27,13,3,a4,t,f,t,t,f,t,f,t,f,t,3
t,s7,s1,k3,-1,26,25,3,a4,t,f,t,t,f,t,f,f,f,t,1
f,d1,k4,a1,s7,25,3,25,a4,t,f,t,t,f,t,f,f,f,t,2
t,s5,s1,k3,-1,24,25,3,a4,t,f,t,t,f,t,f,f,f,t,1
f,d1,a6,a1,s5,23,3,25,a4,t,f,t,t,f,t,f,f,f,t,2
t,d1,d10,a1,-1,22,3,25,a4,t,f,t,t,f,f,f,f,f,t,2
f,k9,s1,k3,d10,21,25,3,a4,t,f,t,t,f,f,f,f,f,t,1
t,d1,s2,a1,-1,20,10,25,a4,t,f,t,t,f,f,f,f,f,t,1
f,d7,s1,k3,d1,19,25,10,a4,t,f,t,t,f,f,f,f,f,t,1
t,a3,s2,a1,-1,18,21,25,a4,t,f,t,t,f,f,f,f,f,t,2
f,k10,s1,k3,s2,17,25,21,a4,t,f,t,t,f,f,f,f,f,t,2
t,k10,s8,k3,-1,16,36,21,a4,t,f,t,t,f,f,f,f,f,t,2
f,a3,s9,a1,s8,15,21,36,a4,t,f,t,t,f,f,f,f,f,t,2
t,a3,k7,a1,-1,14,26,36,a4,t,f,t,t,f,f,f,f,f,t,2
f,k10,s3,k3,k7,13,36,26,a4,t,f,t,t,f,f,f,f,f,t,3
t,k10,s3,d6,-1,12,46,26,a4,t,f,t,t,f,f,f,f,f,t,1
f,a3,s10,a1,k10,11,26,46,a4,t,f,t,t,f,f,f,f,f,t,2
t,d8,s3,d6,-1,10,54,26,a4,t,f,t,t,f,f,f,f,f,t,1
f,a3,d9,a1,d8,9,26,54,a4,t,f,t,t,f,f,f,f,f,t,2
t,a3,a10,a1,-1,8,31,54,a4,t,f,t,t,f,f,f,f,f,t,2
f,k5,s3,d6,a10,7,54,31,a4,t,f,t,t,f,f,f,f,f,t,3
t,s5,k5,s3,-1,40,0,0,a7,t,t,t,t,t,t,t,t,t,t,3
f,s8,k10,k4,s3,39,0,0,a7,t,t,t,t,t,t,t,t,t,t,3
t,s5,k5,a6,-1,38,10,0,a7,t,t,t,t,t,t,t,t,t,t,2
f,s8,k10,a8,k5,37,0,10,a7,t,t,t,t,t,t,t,t,t,t,2
t,s8,s6,a8,-1,36,4,10,a7,t,t,t,t,t,t,t,t,t,t,1
f,s5,b9,a6,s8,35,10,4,a7,t,t,t,t,t,t,t,t,t,t,1
t,b5,s6,a8,-1,34,6,10,a7,t,t,t,t,t,t,t,t,t,t,1
f,a2,b9,a6,b5,33,10,6,a7,t,t,t,t,t,t,t,t,t,t,2
t,a2,a3,a6,-1,32,13,6,a7,t,t,t,t,t,t,t,t,t,t,1
f,a9,s6,a8,a2,31,6,13,a7,t,t,t,t,t,t,t,t,t,t,2
t,a1,a3,a6,-1,30,13,6,a7,t,f,t,t,t,t,t,t,t,t,3
f,a9,k9,a8,a6,29,6,13,a7,t,f,t,t,t,t,t,t,t,t,2
t,a1,a3,a10,-1,28,16,6,a7,t,f,t,t,t,f,t,t,t,t,3
f,a9,b6,a8,a10,27,6,16,a7,t,f,t,t,t,f,t,t,t,t,2
t,a1,a3,s4,-1,26,20,6,a7,t,f,t,t,t,f,t,t,t,f,3
f,a9,a5,a8,s4,25,6,20,a7,t,f,t,t,t,f,t,t,t,f,3
t,a9,a5,b2,-1,24,8,20,a7,t,f,t,t,t,f,t,f,t,f,3
f,a1,a3,k7,b2,23,20,8,a7,t,f,t,t,t,f,t,f,t,f,3
t,a9,a5,s9,-1,22,8,20,a7,t,f,t,t,t,f,t,f,t,f,3
f,a1,a3,s7,s9,21,20,8,a7,t,f,t,t,t,f,t,f,t,f,3
t,a9,a5,b10,-1,20,11,20,a7,t,f,t,t,t,f,t,f,t,f,3
f,a1,a3,a4,b10,19,20,11,a7,t,f,t,t,t,f,t,f,t,f,3
t,a1,a3,s1,-1,18,24,11,a7,t,f,t,f,t,f,t,f,t,f,2
f,a9,a5,k1,a3,17,11,24,a7,t,f,t,f,t,f,t,f,t,f,2
t,a1,k8,s1,-1,16,34,11,a7,t,f,f,f,f,f,t,f,t,f,2
f,a9,k6,k1,k8,15,11,34,a7,t,f,f,f,f,f,t,f,t,f,3
t,a9,k6,b4,-1,14,24,34,a7,t,f,f,f,f,f,t,f,t,f,2
f,a1,b7,s1,k6,13,34,24,a7,t,f,f,f,f,f,t,f,t,f,2
t,a9,s10,b4,-1,12,24,34,a7,t,f,f,f,f,f,t,f,t,f,2
f,a1,k3,s1,s10,11,34,24,a7,t,f,f,f,f,f,t,f,t,f,3
t,a1,k3,s2,-1,10,49,24,a7,t,f,f,f,f,f,t,f,t,f,3
f,a9,b3,b4,s2,9,24,49,a7,t,f,f,f,f,f,t,f,t,f,3
t,a1,k3,b8,-1,8,49,24,a7,t,f,f,f,f,f,t,f,t,f,3
f,a9,b3,b1,b8,7,24,49,a7,t,f,f,f,f,f,t,f,t,f,3
t,s6,s8,s7,-1,40,0,0,a8,t,t,t,t,t,t,t,t,t,t,1
f,k8,b8,b1,s6,39,0,0,a8,t,t,t,t,t,t,t,t,t,t,2
t,k4,s8,s7,-1,38,2,0,a8,t,t,t,t,t,t,t,t,t,t,1
f,k8,s5,b1,k4,37,0,2,a8,t,t,t,t,t,t,t,t,t,t,1
t,k3,s5,b1,-1,36,2,2,a8,t,t,t,t,t,t,t,t,t,t,2
f,a1,s8,s7,s5,35,2,2,a8,t,t,t,t,t,t,t,t,t,t,2
t,a1,s4,s7,-1,34,4,2,a8,t,t,t,t,t,t,t,t,t,t,2
f,k3,b9,b1,s4,33,2,4,a8,t,t,t,t,t,t,t,t,t,t,2
t,a1,a9,s7,-1,32,7,2,a8,t,t,t,t,t,t,t,t,t,t,2
f,k3,a10,b1,a9,31,2,7,a8,t,t,t,t,t,t,t,t,t,t,2
t,k3,s9,b1,-1,30,9,7,a8,t,t,t,t,t,t,t,t,f,f,2
f,a1,k9,s7,s9,29,7,9,a8,t,t,t,t,t,t,t,t,f,f,3
t,k3,s1,b1,-1,28,12,7,a8,t,t,t,t,t,t,t,t,f,f,2
f,a1,k9,a5,s1,27,7,12,a8,t,t,t,t,t,t,t,t,f,f,3
t,a1,k9,b7,-1,26,18,12,a8,t,t,t,t,f,t,t,t,f,f,2
f,k3,a4,b1,k9,25,12,18,a8,t,t,t,t,f,t,t,t,f,f,1
t,k10,a4,b1,-1,24,25,18,a8,t,t,t,t,f,t,t,t,f,f,1
f,a1,b4,b7,k10,23,18,25,a8,t,t,t,t,f,t,t,t,f,f,3
t,a7,a4,b1,-1,22,29,18,a8,t,t,t,t,f,t,t,t,f,f,2
f,a1,b4,k6,a4,21,18,29,a8,t,t,t,t,f,t,t,t,f,f,3
t,a7,k1,b1,-1,20,29,18,a8,t,t,t,f,f,t,t,t,f,f,1
f,a1,b4,b10,a7,19,18,29,a8,t,t,t,f,f,t,t,t,f,f,2
t,b5,k1,b1,-1,18,29,18,a8,t,t,t,f,f,t,f,t,f,f,1
f,a1,b2,b10,b5,17,18,29,a8,t,t,t,f,f,t,f,t,f,f,3
t,a1,b2,a2,-1,16,22,29,a8,t,t,t,f,f,t,f,t,f,f,2
f,s10,k1,b1,b2,15,29,22,a8,t,t,t,f,f,t,f,t,f,f,3
t,s10,k1,s2,-1,14,40,22,a8,t,t,t,f,f,t,f,t,f,f,1
f,a1,k7,a2,s10,13,22,40,a8,t,t,t,f,f,t,f,t,f,f,3
t,a1,k7,a3,-1,12,26,40,a8,t,f,t,f,f,t,f,t,f,f,2
f,k5,k1,s2,k7,11,40,26,a8,t,f,t,f,f,t,f,t,f,f,2
t,k5,a6,s2,-1,10,51,26,a8,t,f,t,f,f,t,f,t,f,f,3
f,a1,b3,a3,s2,9,26,51,a8,t,f,t,f,f,t,f,t,f,f,3
t,a1,b3,k2,-1,8,36,51,a8,t,f,f,f,f,t,f,t,f,f,3
f,k5,a6,s3,k2,7,51,36,a8,t,f,f,f,f,t,f,t,f,f,1
t,s2,a10,b2,-1,40,0,0,a6,t,t,t,t,t,t,t,t,t,t,3
f,b1,d9,s10,b2,39,0,0,a6,t,t,t,t,t,t,t,t,t,t,1
t,s8,d9,s10,-1,38,11,0,a6,t,t,t,t,t,t,t,t,t,t,3
f,s2,a10,d10,s10,37,0,11,a6,t,t,t,t,t,t,t,t,t,t,1
t,s8,d9,b10,-1,36,15,0,a6,t,t,t,t,t,t,t,t,t,t,1
f,s1,a10,d10,s8,35,0,15,a6,t,t,t,t,t,t,t,t,t,t,1
t,b9,a10,d10,-1,34,13,15,a6,t,t,t,t,t,t,t,t,t,t,1
f,d6,d9,b10,b9,33,15,13,a6,t,t,t,t,t,t,t,t,t,t,3
t,d6,d9,b7,-1,32,22,13,a6,t,t,t,t,t,t,t,t,t,t,3
f,a5,a10,d10,b7,31,13,22,a6,t,t,t,t,t,t,t,t,t,t,1
t,a1,a10,d10,-1,30,13,22,a6,t,t,t,t,f,t,t,t,t,t,3
f,d6,d9,d5,d10,29,22,13,a6,t,t,t,t,f,t,t,t,t,t,3
t,a1,a10,d7,-1,28,17,22,a6,t,t,t,t,f,t,t,t,t,t,3
f,d6,d9,s5,d7,27,22,17,a6,t,t,t,t,f,t,t,t,t,t,2
t,d6,d4,s5,-1,26,25,17,a6,t,t,t,t,f,t,t,t,t,t,1
f,a1,a10,d8,d6,25,17,25,a6,t,t,t,t,f,t,t,t,t,t,3
t,a1,a10,b4,-1,24,19,25,a6,t,t,t,t,f,t,t,t,t,t,3
f,s9,d4,s5,b4,23,25,19,a6,t,t,t,t,f,t,t,t,t,t,3
t,a1,a10,s7,-1,22,19,25,a6,t,t,t,t,f,t,t,t,t,t,3
f,s9,d4,s4,s7,21,25,19,a6,t,t,t,t,f,t,t,t,t,t,1
t,s3,d4,s4,-1,20,28,19,a6,t,t,t,t,f,t,t,t,t,t,3
f,a1,a10,a2,s4,19,19,28,a6,t,t,t,t,f,t,t,t,t,t,3
t,a1,a10,a9,-1,18,19,28,a6,t,f,t,t,f,t,t,t,t,t,3
f,s3,d4,a4,a9,17,28,19,a6,t,f,t,t,f,t,t,t,t,t,2
t,a1,a10,b5,-1,16,22,28,a6,t,f,t,t,f,t,t,t,f,t,3
f,s3,b6,a4,b5,15,28,22,a6,t,f,t,t,f,t,t,t,f,t,2
t,s3,a8,a4,-1,14,28,22,a6,t,f,t,t,f,t,t,t,f,t,3
f,a1,a10,d2,a4,13,22,28,a6,t,f,t,t,f,t,t,t,f,t,3
t,s3,a8,b8,-1,12,28,22,a6,t,f,t,f,f,t,t,t,f,t,3
f,a1,a10,d1,b8,11,22,28,a6,t,f,t,f,f,t,t,t,f,t,2
t,a1,d3,d1,-1,10,28,28,a6,t,f,t,f,f,t,t,t,f,f,3
f,s3,a8,s6,d1,9,28,28,a6,t,f,t,f,f,t,t,t,f,f,2
t,s3,b3,s6,-1,8,41,28,a6,t,f,t,f,f,t,t,f,f,f,3
f,a1,d3,a3,s6,7,28,41,a6,t,f,t,f,f,t,t,f,f,f,3
t,s2,b2,b7,-1,40,0,0,a1,t,t,t,t,t,t,t,t,t,t,3
f,b4,b3,k5,b7,39,0,0,a1,t,t,t,t,t,t,t,t,t,t,2
t,b4,a9,k5,-1,38,10,0,a1,t,t,t,t,t,t,t,t,t,t,3
f,s2,b2,k3,k5,37,0,10,a1,t,t,t,t,t,t,t,t,t,t,3
t,s2,b2,b10,-1,36,10,10,a1,t,t,t,t,t,t,t,t,t,t,3
f,b4,a9,a8,b10,35,10,10,a1,t,t,t,t,t,t,t,t,t,t,3
t,b4,a9,s10,-1,34,16,10,a1,t,t,t,t,t,t,t,f,t,t,1
f,s2,b2,b9,b4,33,10,16,a1,t,t,t,t,t,t,t,f,t,t,3
t,s2,b2,s1,-1,32,13,16,a1,t,t,t,t,t,t,t,f,t,t,2
f,b1,a9,s10,b2,31,16,13,a1,t,t,t,t,t,t,t,f,t,t,1
t,a7,a9,s10,-1,30,27,13,a1,t,t,t,t,t,t,t,f,t,t,1
f,s2,s6,s1,a7,29,13,27,a1,t,t,t,t,t,t,t,f,t,t,1
t,s5,a9,s10,-1,28,27,13,a1,t,t,t,t,t,t,f,f,t,t,3
f,b8,s6,s1,s10,27,13,27,a1,t,t,t,t,t,t,f,f,t,t,3
t,b8,s6,s9,-1,26,28,27,a1,t,t,t,t,t,t,f,f,t,t,3
f,s5,a9,a4,s9,25,27,28,a1,t,t,t,t,t,t,f,f,t,t,3
t,s5,a9,s7,-1,24,30,28,a1,t,t,t,f,t,t,f,f,t,t,3
f,b8,s6,b6,s7,23,28,30,a1,t,t,t,f,t,t,f,f,t,t,2
t,s5,a9,s4,-1,22,30,28,a1,t,t,t,f,t,t,f,f,t,t,3
f,b8,s8,b6,s4,21,28,30,a1,t,t,t,f,t,t,f,f,t,t,2
t,b8,k6,b6,-1,20,30,30,a1,t,t,t,f,t,t,f,f,t,t,1
f,s5,a9,k1,b8,19,30,30,a1,t,t,t,f,t,t,f,f,t,t,1
t,a3,k6,b6,-1,18,32,30,a1,t,t,t,f,t,t,f,f,t,t,2
f,k4,a9,k1,k6,17,30,32,a1,t,t,t,f,t,t,f,f,t,t,3
t,k4,a9,a5,-1,16,41,32,a1,t,t,t,f,t,t,f,f,t,t,1
f,a3,a6,b6,k4,15,32,41,a1,t,t,t,f,t,t,f,f,t,t,3
t,k10,a9,a5,-1,14,41,32,a1,t,t,t,f,t,t,f,f,t,t,1
f,a3,a6,s3,k10,13,32,41,a1,t,t,t,f,t,t,f,f,t,t,2
t,a3,a10,s3,-1,12,36,41,a1,t,t,t,f,t,f,f,f,t,t,2
f,k8,a9,a5,a10,11,41,36,a1,t,t,t,f,t,f,f,f,t,t,1
t,a3,k7,s3,-1,10,42,41,a1,t,t,t,f,t,f,f,f,t,f,2
f,k9,a9,a5,k7,9,41,42,a1,t,t,t,f,t,f,f,f,t,f,1
t,k2,a9,a5,-1,8,44,42,a1,t,t,t,f,t,f,f,f,t,f,1
f,a3,b5,s3,k2,7,42,44,a1,t,t,t,f,t,f,f,f,t,f,2
t,k1,k8,a10,-1,40,0,0,a9,t,t,t,t,t,t,t,t,t,t,2
f,s5,s4,s8,k8,39,0,0,a9,t,t,t,t,t,t,t,t,t,t,2
t,k1,a7,a10,-1,38,2,0,a9,t,t,t,t,t,t,t,t,t,t,2
f,s5,s2,s8,a7,37,0,2,a9,t,t,t,t,t,t,t,t,t,t,2
t,k1,s6,a10,-1,36,2,0,a9,t,t,t,t,t,t,f,t,t,t,2
f,s5,k10,s8,s6,35,0,2,a9,t,t,t,t,t,t,f,t,t,t,3
t,s5,k10,b4,-1,34,2,2,a9,t,t,t,t,t,t,f,t,t,t,2
f,k1,b6,a10,k10,33,2,2,a9,t,t,t,t,t,t,f,t,t,t,1
t,b10,b6,a10,-1,32,17,2,a9,t,t,t,t,t,t,f,t,t,t,1
f,s5,s3,b4,b10,31,2,17,a9,t,t,t,t,t,t,f,t,t,t,1
t,b8,b6,a10,-1,30,21,2,a9,t,t,t,t,t,t,f,t,t,t,1
f,s10,s3,b4,b8,29,2,21,a9,t,t,t,t,t,t,f,t,t,t,3
t,b9,b6,a10,-1,28,23,2,a9,t,t,t,t,t,t,f,t,t,t,1
f,s10,s3,b1,b9,27,2,23,a9,t,t,t,t,t,t,f,t,t,t,3
t,s10,s3,s7,-1,26,16,23,a9,t,t,t,t,t,t,f,t,t,t,1
f,b7,b6,a10,s10,25,23,16,a9,t,t,t,t,t,t,f,t,t,t,2
t,k3,s3,s7,-1,24,20,23,a9,t,t,t,t,t,t,f,t,t,t,3
f,b7,k2,a10,s7,23,23,20,a9,t,t,t,t,t,t,f,t,t,t,2
t,k3,s3,k9,-1,22,20,23,a9,t,t,t,t,t,t,f,t,t,t,3
f,b7,k4,a10,k9,21,23,20,a9,t,t,t,t,t,t,f,t,t,t,2
t,k3,s3,b3,-1,20,23,23,a9,t,t,t,t,t,t,f,t,t,t,3
f,b7,a8,a10,b3,19,23,23,a9,t,t,t,t,t,t,f,t,t,t,2
t,b7,s9,a10,-1,18,35,23,a9,t,t,t,t,t,t,f,f,t,t,2
f,k3,s3,a1,s9,17,23,35,a9,t,t,t,t,t,t,f,f,t,t,2
t,k3,a2,a1,-1,16,36,35,a9,t,t,t,t,t,t,f,f,t,t,2
f,b7,k7,a10,a2,15,35,36,a9,t,t,t,t,t,t,f,f,t,t,2
t,k3,a4,a1,-1,14,36,35,a9,t,f,t,t,t,t,f,f,t,t,2
f,b7,b5,a10,a4,13,35,36,a9,t,f,t,t,t,t,f,f,t,t,2
t,k3,a5,a1,-1,12,36,35,a9,t,f,t,f,t,t,f,f,t,t,2
f,b7,s1,a10,a5,11,35,36,a9,t,f,t,f,t,t,f,f,t,t,1
t,k3,a3,a1,-1,10,36,35,a9,t,f,t,f,f,t,f,f,t,t,2
f,k5,s1,a10,a3,9,35,36,a9,t,f,t,f,f,t,f,f,t,t,1
t,k3,b2,a1,-1,8,46,35,a9,t,f,f,f,f,t,f,f,t,t,2
f,a6,s1,a10,b2,7,35,46,a9,t,f,f,f,f,t,f,f,t,t,1
t,s9,a4,d4,-1,40,0,0,a2,t,t,t,t,t,t,t,t,t,t,1
f,s1,s5,k10,s9,39,0,0,a2,t,t,t,t,t,t,t,t,t,t,1
t,d1,s5,k10,-1,38,14,0,a2,t,t,t,t,t,t,t,t,t,t,3
f,d9,a4,d4,k10,37,0,14,a2,t,t,t,t,t,t,t,t,t,t,2
t,d9,s6,d4,-1,36,4,14,a2,t,t,t,f,t,t,t,t,t,t,3
f,d1,s5,a5,d4,35,14,4,a2,t,t,t,f,t,t,t,t,t,t,1
t,k8,s5,a5,-1,34,25,4,a2,t,t,t,f,t,t,t,t,t,t,2
f,d9,s6,k1,s5,33,4,25,a2,t,t,t,f,t,t,t,t,t,t,2
t,d9,d3,k1,-1,32,4,25,a2,t,t,t,f,t,t,t,t,t,t,1
f,k8,a1,a5,d9,31,25,4,a2,t,t,t,f,t,t,t,t,t,t,3
t,k8,a1,k9,-1,30,28,4,a2,t,t,t,f,f,t,t,t,t,t,3
f,k4,d3,k1,k9,29,4,28,a2,t,t,t,f,f,t,t,t,t,t,3
t,k4,d3,a7,-1,28,18,28,a2,t,t,t,f,f,t,t,t,t,t,1
f,k8,a1,s10,k4,27,28,18,a2,t,t,t,f,f,t,t,t,t,t,1
t,d6,a1,s10,-1,26,30,18,a2,t,t,t,f,f,t,t,t,t,t,3
f,d5,d3,a7,s10,25,18,30,a2,t,t,t,f,f,t,t,t,t,t,1
t,d6,a1,a10,-1,24,34,18,a2,t,t,t,f,f,t,t,t,t,t,3
f,s8,d3,a7,a10,23,18,34,a2,t,t,t,f,f,t,t,t,t,t,1
t,d6,a1,d7,-1,22,40,18,a2,t,t,t,f,f,t,t,t,t,f,3
f,a3,d3,a7,d7,21,18,40,a2,t,t,t,f,f,t,t,t,t,f,2
t,a3,k3,a7,-1,20,28,40,a2,t,t,t,f,f,t,t,t,t,f,3
f,d6,a1,k2,a7,19,40,28,a2,t,t,t,f,f,t,t,t,t,f,3
t,a3,k3,a8,-1,18,28,40,a2,t,t,t,f,f,t,f,t,t,f,3
f,d6,a1,a6,a8,17,40,28,a2,t,t,t,f,f,t,f,t,t,f,1
t,a3,k3,d10,-1,16,30,40,a2,t,t,t,f,f,t,f,f,t,f,3
f,s4,a1,a6,d10,15,40,30,a2,t,t,t,f,f,t,f,f,t,f,3
t,s4,a1,d8,-1,14,44,30,a2,t,t,t,f,f,f,f,f,t,f,1
f,a3,k3,a9,s4,13,30,44,a2,t,t,t,f,f,f,f,f,t,f,3
t,a3,k3,k5,-1,12,33,44,a2,t,t,t,f,f,f,f,f,f,f,3
f,s2,a1,d8,k5,11,44,33,a2,t,t,t,f,f,f,f,f,f,f,1
t,a3,k3,k7,-1,10,33,44,a2,t,t,t,f,f,f,f,f,f,f,3
f,d2,a1,d8,k7,9,44,33,a2,t,t,t,f,f,f,f,f,f,f,1
t,a3,k3,s3,-1,8,33,44,a2,t,t,t,f,f,f,f,f,f,f,3
f,k6,a1,d8,s3,7,44,33,a2,t,t,t,f,f,f,f,f,f,f,2
t,a6,k2,b7,-1,40,0,0,a8,t,t,t,t,t,t,t,t,t,t,3
f,s5,b3,a5,b7,39,0,0,a8,t,t,t,t,t,t,t,t,t,t,2
t,s5,b2,a5,-1,38,10,0,a8,t,t,t,t,t,t,t,t,t,t,2
f,a6,k2,k1,b2,37,0,10,a8,t,t,t,t,t,t,t,t,t,t,2
t,s5,b1,a5,-1,36,10,0,a8,t,t,t,t,t,t,t,t,t,t,1
f,a6,a1,k1,s5,35,0,10,a8,t,t,t,t,t,t,t,t,t,t,1
t,a9,a1,k1,-1,34,0,10,a8,t,t,t,t,t,f,t,t,t,t,1
f,s9,b1,a5,a9,33,10,0,a8,t,t,t,t,t,f,t,t,t,t,1
t,s3,a1,k1,-1,32,6,10,a8,t,t,t,t,t,f,t,t,f,t,3
f,k9,b1,a5,k1,31,10,6,a8,t,t,t,t,t,f,t,t,f,t,3
t,k9,b1,k6,-1,30,21,6,a8,t,t,t,t,f,f,t,t,f,t,1
f,s3,a1,b8,k9,29,6,21,a8,t,t,t,t,f,f,t,t,f,t,3
t,a10,b1,k6,-1,28,26,6,a8,t,t,t,t,f,f,t,t,f,t,3
f,s3,a1,s7,k6,27,6,26,a8,t,t,t,t,f,f,t,t,f,t,3
t,a10,b1,b9,-1,26,26,6,a8,t,t,t,t,f,f,t,t,f,t,3
f,s3,a1,k3,b9,25,6,26,a8,t,t,t,t,f,f,t,t,f,t,2
t,s3,b5,k3,-1,24,20,26,a8,f,t,t,t,f,f,t,t,f,t,2
f,a10,b1,k5,b5,23,26,20,a8,f,t,t,t,f,f,t,t,f,t,2
t,a10,s1,k5,-1,22,37,20,a8,f,t,t,t,f,f,t,t,f,t,3
f,s3,s10,k3,k5,21,20,37,a8,f,t,t,t,f,f,t,t,f,t,3
t,s3,s10,a4,-1,20,30,37,a8,f,t,t,t,f,f,t,t,f,t,2
f,a10,s1,a2,s10,19,37,30,a8,f,t,t,t,f,f,t,t,f,t,2
t,a10,b4,a2,-1,18,52,30,a8,f,t,t,t,f,f,t,t,f,t,2
f,s3,k10,a4,b4,17,30,52,a8,f,t,t,t,f,f,t,t,f,t,2
t,a10,a7,a2,-1,16,56,30,a8,f,t,t,t,f,f,t,t,f,t,2
f,s3,s4,a4,a7,15,30,56,a8,f,t,t,t,f,f,t,t,f,t,2
t,a10,k7,a2,-1,14,56,30,a8,f,t,t,t,f,f,f,t,f,t,2
f,s3,b6,a4,k7,13,30,56,a8,f,t,t,t,f,f,f,t,f,t,2
t,a10,a3,a2,-1,12,56,30,a8,f,t,t,t,f,f,f,t,f,t,3
f,s3,k8,a4,a2,11,30,56,a8,f,t,t,t,f,f,f,t,f,t,2
t,a10,a3,s6,-1,10,58,30,a8,f,f,t,t,f,f,f,t,f,t,3
f,s3,b10,a4,s6,9,30,58,a8,f,f,t,t,f,f,f,t,f,t,1
t,s2,b10,a4,-1,8,40,58,a8,f,f,t,t,f,f,f,t,f,t,1
f,a10,a3,k4,s2,7,58,40,a8,f,f,t,t,f,f,f,t,f,t,3
t,d8,s10,b9,-1,40,0,0,a1,t,t,t,t,t,t,t,t,t,t,1
f,b4,a4,d10,d8,39,0,0,a1,t,t,t,t,t,t,t,t,t,t,3
t,b4,a4,d1,-1,38,6,0,a1,t,t,t,t,t,t,t,t,t,t,1
f,s9,s10,b9,b4,37,0,6,a1,t,t,t,t,t,t,t,t,t,t,3
t,s9,s10,s5,-1,36,3,6,a1,t,t,t,t,t,t,t,t,t,t,3
f,a6,a4,d1,s5,35,6,3,a1,t,t,t,t,t,t,t,t,t,t,2
t,a6,b6,d1,-1,34,6,3,a1,t,t,t,f,t,t,t,t,t,t,2
f,s9,s10,d2,b6,33,3,6,a1,t,t,t,f,t,t,t,t,t,t,3
t,a6,b1,d1,-1,32,6,3,a1,t,t,t,f,t,t,t,t,t,t,1
f,s9,s10,b7,a6,31,3,6,a1,t,t,t,f,t,t,t,t,t,t,3
t,s4,b1,d1,-1,30,6,3,a1,t,t,t,f,t,f,t,t,t,t,2
f,s9,s10,s1,b1,29,3,6,a1,t,t,t,f,t,f,t,t,t,t,1
t,s4,a7,d1,-1,28,20,3,a1,t,t,t,f,t,f,t,t,t,t,3
f,b2,s10,s1,d1,27,3,20,a1,t,t,t,f,t,f,t,t,t,t,1
t,s4,a7,a3,-1,26,31,3,a1,t,t,t,f,t,f,t,t,t,t,1
f,b5,s10,s1,s4,25,3,31,a1,t,t,t,f,t,f,t,t,t,t,3
t,b5,s10,b10,-1,24,14,31,a1,t,t,t,f,t,f,t,t,t,t,2
f,d4,a7,a3,s10,23,31,14,a1,t,t,t,f,t,f,t,t,t,t,1
t,b5,d7,b10,-1,22,18,31,a1,t,t,t,f,t,f,t,t,t,t,2
f,a5,a7,a3,d7,21,31,18,a1,t,t,t,f,t,f,t,t,t,t,1
t,b8,a7,a3,-1,20,31,18,a1,t,t,t,f,f,f,t,t,t,t,1
f,b5,d9,b10,b8,19,18,31,a1,t,t,t,f,f,f,t,t,t,t,3
t,b5,d9,a10,-1,18,24,31,a1,t,t,t,f,f,f,t,t,t,t,2
f,d6,a7,a3,d9,17,31,24,a1,t,t,t,f,f,f,t,t,t,t,2
t,d6,b3,a3,-1,16,34,24,a1,t,t,t,f,f,f,f,t,t,t,1
f,b5,s3,a10,d6,15,24,34,a1,t,t,t,f,f,f,f,t,t,t,1
t,d5,b3,a3,-1,14,34,24,a1,t,t,t,f,f,f,f,t,t,t,1
